"Country","Country_code","Total.Library.Size","No..of.TV.Shows","No..of.Movies","Cost.Per.Month...Basic....","Cost.Per.Month...Standard....","Cost.Per.Month...Premium....","basic_standard_diff","standard_premium_diff","2020 GDP (World Bank)","year","gini_disp","X..of.Subscribers.Q4.2021..Estimate.","Q4.2021.Revenue....Estimate.","Alpha.3.code"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2005,28.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2001,26.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1971,27.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2003,27.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1989,25.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2019,29.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1966,27.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1994,26,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1997,25.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2000,26.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1970,27.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1987,25.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1988,25.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1962,28.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1990,26,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1964,28,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2010,28.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2006,28.5,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1980,25.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1991,26.4,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1979,26.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2013,29.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1968,27.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1969,27.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1995,25.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1993,26.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2014,29.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2015,29.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2002,27,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1999,26.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2007,28.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2004,27.5,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1965,28,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1961,28.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1996,25.7,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2017,29.4,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1982,25.7,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1985,25.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1960,28.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1983,25.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1981,25.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2016,29.4,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1975,27.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1977,26.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2008,28.7,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1976,26.8,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2009,28.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1992,26.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2011,28.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2012,29,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1984,25.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1986,25.2,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1972,27.4,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1998,25.7,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,2018,29.6,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1967,27.9,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1978,26.3,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1963,28.1,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1974,27.4,"11,057,366","386,786,668","DEU"
"Germany","de",5668,3814,1854,9.03,14.67,20.32,5.64,5.65,3888326788627.44,1973,27.3,"11,057,366","386,786,668","DEU"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1999,33.8,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2016,32.6,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1995,34.5,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1994,34.3,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1980,35.9,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1992,34.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2006,33,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2018,31.7,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1993,34.2,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2002,33.3,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1996,34.4,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2003,33,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1974,38.2,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1990,34,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1975,37.8,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1998,34,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2017,32.2,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1991,34.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1981,35.5,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2019,31.6,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2008,32.8,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1984,34.7,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1985,34.4,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1982,35.2,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1976,37.4,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1988,33.8,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2015,33.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1978,36.7,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1979,36.3,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2000,33.6,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2010,33.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1977,37.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2009,32.9,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2005,33,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2012,33.7,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2011,33.5,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2014,33.4,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2007,32.8,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1989,33.9,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2013,33.5,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2004,33,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1986,34.1,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1987,34,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1997,34.2,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,1983,34.9,"535,372","18,727,310","GRC"
"Greece","gr",4772,3344,1428,9.03,12.42,15.8,3.39,3.38,205144152830.847,2001,33.4,"535,372","18,727,310","GRC"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1983,21.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1995,27.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2015,27.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2011,27.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2005,27.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2012,27.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1981,21.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2001,27.1,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2017,27.9,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2019,28,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1987,21.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1962,24.5,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2010,27.1,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2018,27.9,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2016,27.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1974,22.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1991,25.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1989,22.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1988,22,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2004,27.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1967,23.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1992,26,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1984,21.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1985,21.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1973,22.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1975,22.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1971,22.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1996,27.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1997,27.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2006,27.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1982,21.6,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2003,27.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2007,27,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1976,22.1,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1977,21.9,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1993,26.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1968,23.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1978,21.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2000,27.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1980,21.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1970,23,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2008,26.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1965,23.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1998,27.2,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2013,28,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1994,27.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1986,21.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1963,24.3,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1990,23.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1972,22.7,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2014,27.9,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1969,23.1,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1979,21.8,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1999,27.4,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2009,26.9,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1964,24,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,2002,27.1,"350,487","12,260,051","HUN"
"Hungary","hu",6884,4802,2082,7.64,10.71,13.78,3.07,3.07,163526491433.29,1966,23.6,"350,487","12,260,051","HUN"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2010,48.9,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1980,40.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1974,41,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2005,47.5,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2008,48.2,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1988,41,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1971,41,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2000,43.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1973,41.1,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1989,41,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1999,43.3,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1994,41.6,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2006,47.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1997,42.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1972,41.1,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1984,40.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1981,40.6,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2007,47.9,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1990,40.9,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1998,43,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1996,42.2,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1979,40.8,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2015,49.8,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1978,40.9,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1976,40.7,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1991,41,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,2003,46.5,"5,201,502","151,987,903","IND"
"India","in",5843,3718,2125,2.64,6.61,8.6,3.97,1.99,2870504096717.77,1995,42,"5,201,502","151,987,903","IND"
